87.8392, 85.3359, 82.8352, 80.3021, 77.7994, 75.2659, 72.7655, 70.2227, 67.72, 65.2141, 
62.7045, 60.2017, 57.7016, 55.1989, 52.6941, 50.1896, 47.6893, 45.1829, 42.6824, 40.1767, 
97.0045, 93.6645, 90.3245, 86.6945, 81.6845, 76.6745, 71.6676, 66.6244, 61.6228, 56.6128, 
51.6105, 46.604, 43.1587, 38.1579, 33.1513, 28.1293, 23.1093, 18.0942, 13.0906, 8.07642, 
3.52857, -0.0155743, -0.0155743, -0.0155743, -0.0155743, -0.0155743, 96.4574, 91.4499, 86.4369, 81.3694, 
76.3619, 71.3521, 66.35, 61.3496, 56.3425, 51.3414, 46.2691, 41.2637, 36.2516, 31.2331, 
26.1832, 21.178, 16.1105, 11.1011, 6.07823, 1.01085, -0.00112163, -0.00112163, -0.00112163, -0.00112163, 
-0.00112163, 98.8215, 93.754, 88.749, 83.7479, 78.7307, 73.7234, 68.6572, 63.6433, 58.6136, 
53.5764, 48.5711, 43.517, 38.5161, 33.5032, 28.4969, 23.4899, 18.487, 13.4243, 8.35307, 
3.35214, -0.0493342, -0.0493342, -0.0493342, 98.5262, 93.4621, 88.4563, 83.4425, 78.3719, 73.3713, 
68.359, 63.3422, 58.3366, 53.3136, 48.3071, 43.2395, 38.2332, 33.2307, 28.2184, 23.2087, 
18.2057, 13.2028, 8.19965, 3.19614, -0.0004014, -0.0004014, -0.0004014, -0.0004014, 98.1932, 93.1862, 
88.1748, 83.1728, 78.1579, 73.1386, 68.1279, 63.1232, 58.1185, 53.0556, 49.3804, 46.046, 
42.707, 39.3618, 36.014, 32.6779, 29.3436, 24.7982, 19.786, 14.7695, 9.76604, 4.75126, 
-0.0443093, 98.6099, 93.6085, 88.5922, 83.5308, 78.6346, 76.1283, 73.5956, 71.0898, 68.5874, 
66.0863, 63.5744, 61.0691, 58.568, 56.0639, 53.5293, 51.0206, 48.5187, 46.0184, 43.5108, 
40.9992, 38.4924, 35.9572, 33.4543, 30.9528, 28.4194, 25.8841, 23.3482, 20.847, 18.312, 
15.8118, 13.3114, 10.803, 8.29446, 5.76523, 3.26012, 0.727516, -0.00045864, -0.00045864, -0.00045864, 
99.302, 96.7986, 94.2974, 91.7942, 89.2614, 86.7519, 84.2182, 81.7148, 79.2079, 76.7063, 
97.3141, 93.978, 90.6319, 87.0101, 82.01, 77, 71.99, 66.98, 61.97, 56.96, 
54.23, 51.725, 49.22, 46.715, 44.21, 41.705, 39.2, 36.695, 34.192, 31.6818, 
29.1618, 26.6316, 24.1258, 21.6221, 19.1189, 16.5852, 14.0519, 11.5517, 9.04124, 6.51744, 
4.00949, 1.4685, -0.0233802, -0.0233802, -0.0233802, 98.5423, 96.0101, 93.5069, 91.005, 88.5001, 
85.9951, 83.4901, 80.9851, 78.4801, 75.9751, 73.4701, 70.9651, 68.4601, 65.9551, 63.4501, 
60.9451, 58.4401, 55.9351, 53.4301, 50.9251, 48.4201, 45.9151, 43.4101, 40.9051, 38.4001, 
35.8951, 33.3901, 30.8851, 28.3801, 25.8751, 23.3701, 20.8651, 18.3601, 15.8551, 13.3501, 
10.8499, 8.31163, 5.78294, 3.28258, 0.74803, 98.395, 95.89, 93.385, 90.88, 88.375, 
85.87, 83.365, 80.86, 78.355, 75.85, 73.345, 70.84, 68.335, 65.83, 63.325, 
60.82, 58.315, 55.81, 53.305, 50.8, 48.295, 45.79, 43.285, 40.78, 38.275, 
35.77, 33.265, 30.76, 28.255, 25.75, 23.245, 20.74, 18.235, 15.73, 13.225, 
10.72, 8.215, 5.71, 3.205, 0.7, 98.22, 95.715, 93.21, 90.705, 88.2, 
85.695, 83.19, 80.685, 78.18, 75.675, 73.17, 70.665, 68.16, 65.655, 63.15, 
60.645, 58.14, 55.635, 53.13, 50.625, 48.12, 45.615, 43.11, 40.605, 38.1, 
35.595, 33.09, 30.585, 28.08, 25.575, 23.07, 20.565, 18.06, 15.555, 13.05, 
10.545, 8.04, 5.535, 3.03, 0.525, 98.045, 95.54, 93.035, 90.53, 88.025, 
85.52, 83.015, 80.51, 78.005, 75.5, 72.995, 70.49, 67.985, 65.48, 62.975, 
60.47, 57.965, 55.46, 52.955, 50.45, 47.945, 45.44, 42.935, 40.43, 37.925, 
35.42, 32.9092, 30.4063, 27.9021, 25.4019, 22.8969, 20.3919, 17.8869, 15.3819, 12.8769, 
10.3719, 7.86691, 5.36191, 2.85691, 0.351908, 97.87, 95.365, 92.86, 90.355, 87.85, 
85.345, 82.84, 80.335, 77.83, 75.325, 72.82, 70.315, 67.81, 65.305, 62.8, 
60.295, 57.79, 55.285, 52.78, 50.275, 47.77, 45.265, 42.76, 40.255, 37.75, 
35.245, 32.74, 30.235, 27.73, 25.225, 22.72, 20.215, 17.71, 15.205, 12.7, 
10.195, 7.69, 5.185, 2.68, 0.175, 97.695, 95.19, 92.685, 90.18, 87.675, 
85.17, 82.665, 80.16, 77.655, 75.15, 72.645, 70.14, 67.635, 65.13, 62.625, 
60.12, 57.615, 55.11, 52.605, 50.1, 47.595, 45.09, 42.585, 40.08, 37.575, 
35.07, 32.565, 30.06, 27.555, 25.05, 22.545, 20.04, 17.535, 15.03, 12.525, 
10.02, 7.515, 5.01, 2.505, 1.8452e-11, 97.52, 95.015, 92.51, 90.005, 87.5, 
84.995, 82.49, 79.985, 77.48, 74.975, 72.47, 69.965, 67.46, 64.955, 62.45, 
59.945, 57.44, 54.935, 52.43, 49.925, 47.42, 44.915, 42.41, 39.905, 37.4, 
34.895, 32.39, 29.885, 27.38, 24.875, 22.37, 19.865, 17.36, 14.855, 12.35, 
9.845, 7.34, 4.835, 2.33, 99.85, 97.345, 94.84, 92.335, 89.83, 87.325, 
84.82, 82.315, 79.81, 77.305, 74.8, 72.295, 69.79, 67.285, 64.78, 62.275, 
